id,type_id,name
900,1,Magic Hammer
901,1,Cold Hammer
902,1,Poison Hammer
903,1,Blood Hammer
904,1,Occult Hammer
905,1,Monk's Flamemace
906,1,Monk's Heavy Flamemace
907,1,Monk's Keen Flamemace
908,1,Monk's Quality Flamemace
909,1,Monk's Fire Flamemace
910,1,Monk's Flame Art Flamemace
911,1,Monk's Lightning Flamemace
912,1,Monk's Sacred Flamemace
913,1,Monk's Magic Flamemace
914,1,Monk's Cold Flamemace
915,1,Monk's Poison Flamemace
916,1,Monk's Blood Flamemace
917,1,Monk's Occult Flamemace
918,1,Envoy's Horn
919,1,Scepter of the All-Knowing
920,1,Nox Flowing Hammer
921,1,Ringed Finger
922,1,Stone Club
923,1,Heavy Stone Club
924,1,Keen Stone Club
925,1,Quality Stone Club
926,1,Fire Stone Club
927,1,Flame Art Stone Club
928,1,Lightning Stone Club
929,1,Sacred Stone Club
930,1,Magic Stone Club
931,1,Cold Stone Club
932,1,Poison Stone Club
933,1,Blood Stone Club
934,1,Occult Stone Club
935,1,Marika's Hammer
936,1,Large Club
937,1,Heavy Large Club
938,1,Keen Large Club
939,1,Quality Large Club
940,1,Fire Large Club
941,1,Flame Art Large Club
942,1,Lightning Large Club
943,1,Sacred Large Club
944,1,Magic Large Club
945,1,Cold Large Club
946,1,Poison Large Club
947,1,Blood Large Club
948,1,Occult Large Club
949,1,Greathorn Hammer
950,1,Heavy Greathorn Hammer
951,1,Keen Greathorn Hammer
952,1,Quality Greathorn Hammer
953,1,Fire Greathorn Hammer
954,1,Flame Art Greathorn Hammer
955,1,Lightning Greathorn Hammer
956,1,Sacred Greathorn Hammer
957,1,Magic Greathorn Hammer
958,1,Cold Greathorn Hammer
959,1,Poison Greathorn Hammer
960,1,Blood Greathorn Hammer
961,1,Occult Greathorn Hammer
962,1,Battle Hammer
963,1,Heavy Battle Hammer
964,1,Keen Battle Hammer
965,1,Quality Battle Hammer
966,1,Fire Battle Hammer
967,1,Flame Art Battle Hammer
968,1,Lightning Battle Hammer
969,1,Sacred Battle Hammer
970,1,Magic Battle Hammer
971,1,Cold Battle Hammer
972,1,Poison Battle Hammer
973,1,Blood Battle Hammer
974,1,Occult Battle Hammer
975,1,Great Mace
976,1,Heavy Great Mace
977,1,Keen Great Mace
978,1,Quality Great Mace
979,1,Fire Great Mace
980,1,Flame Art Great Mace
981,1,Lightning Great Mace
982,1,Sacred Great Mace
983,1,Magic Great Mace
984,1,Cold Great Mace
985,1,Poison Great Mace
986,1,Blood Great Mace
987,1,Occult Great Mace
988,1,Curved Great Club
989,1,Heavy Curved Great Club
990,1,Keen Curved Great Club
991,1,Quality Curved Great Club
992,1,Fire Curved Great Club
993,1,Flame Art Curved Great Club
994,1,Lightning Curved Great Club
995,1,Sacred Curved Great Club
996,1,Magic Curved Great Club
997,1,Cold Curved Great Club
998,1,Poison Curved Great Club
999,1,Blood Curved Great Club
1000,1,Occult Curved Great Club
1001,1,Celebrant's Skull
1002,1,Celebrant's Heavy Skull
1003,1,Celebrant's Keen Skull
1004,1,Celebrant's Quality Skull
1005,1,Celebrant's Fire Skull
1006,1,Celebrant's Flame Art Skull
1007,1,Celebrant's Lightning Skull
1008,1,Celebrant's Sacred Skull
1009,1,Celebrant's Magic Skull
1010,1,Celebrant's Cold Skull
1011,1,Celebrant's Poison Skull
1012,1,Celebrant's Blood Skull
1013,1,Celebrant's Occult Skull
1014,1,Pickaxe
1015,1,Heavy Pickaxe
1016,1,Keen Pickaxe
1017,1,Quality Pickaxe
1018,1,Fire Pickaxe
1019,1,Flame Art Pickaxe
1020,1,Lightning Pickaxe
1021,1,Sacred Pickaxe
1022,1,Magic Pickaxe
1023,1,Cold Pickaxe
1024,1,Poison Pickaxe
1025,1,Blood Pickaxe
1026,1,Occult Pickaxe
1027,1,Beastclaw Greathammer
1028,1,Envoy's Long Horn
1029,1,Cranial Vessel Candlestand
1030,1,Great Stars
1031,1,Heavy Great Stars
1032,1,Keen Great Stars
1033,1,Quality Great Stars
1034,1,Fire Great Stars
1035,1,Flame Art Great Stars
1036,1,Lightning Great Stars
1037,1,Sacred Great Stars
1038,1,Magic Great Stars
1039,1,Cold Great Stars
1040,1,Poison Great Stars
1041,1,Blood Great Stars
1042,1,Occult Great Stars
1043,1,Brick Hammer
1044,1,Heavy Brick Hammer
1045,1,Keen Brick Hammer
1046,1,Quality Brick Hammer
1047,1,Fire Brick Hammer
1048,1,Flame Art Brick Hammer
1049,1,Lightning Brick Hammer
1050,1,Sacred Brick Hammer
1051,1,Magic Brick Hammer
1052,1,Cold Brick Hammer
1053,1,Poison Brick Hammer
1054,1,Blood Brick Hammer
1055,1,Occult Brick Hammer
1056,1,Devourer's Scepter
1057,1,Rotten Battle Hammer
1058,1,Heavy Rotten Battle Hammer
1059,1,Keen Rotten Battle Hammer
1060,1,Quality Rotten Battle Hammer
1061,1,Fire Rotten Battle Hammer
1062,1,Flame Art Rotten Battle Hammer
1063,1,Lightning Rotten Battle Hammer
1064,1,Sacred Rotten Battle Hammer
1065,1,Magic Rotten Battle Hammer
1066,1,Cold Rotten Battle Hammer
1067,1,Poison Rotten Battle Hammer
1068,1,Blood Rotten Battle Hammer
1069,1,Occult Rotten Battle Hammer
1070,1,Nightrider Flail
1071,1,Heavy Nightrider Flail
1072,1,Keen Nightrider Flail
1073,1,Quality Nightrider Flail
1074,1,Fire Nightrider Flail
1075,1,Flame Art Nightrider Flail
1076,1,Lightning Nightrider Flail
1077,1,Sacred Nightrider Flail
1078,1,Magic Nightrider Flail
1079,1,Cold Nightrider Flail
1080,1,Poison Nightrider Flail
1081,1,Blood Nightrider Flail
1082,1,Occult Nightrider Flail
1083,1,Flail
1084,1,Heavy Flail
1085,1,Keen Flail
1086,1,Quality Flail
1087,1,Fire Flail
1088,1,Flame Art Flail
1089,1,Lightning Flail
1090,1,Sacred Flail
1091,1,Magic Flail
1092,1,Cold Flail
1093,1,Poison Flail
1094,1,Blood Flail
1095,1,Occult Flail
1096,1,Family Heads
1097,1,Bastard's Stars
1098,1,Chainlink Flail
1099,1,Heavy Chainlink Flail
1100,1,Keen Chainlink Flail
1101,1,Quality Chainlink Flail
1102,1,Fire Chainlink Flail
1103,1,Flame Art Chainlink Flail
1104,1,Lightning Chainlink Flail
1105,1,Sacred Chainlink Flail
1106,1,Magic Chainlink Flail
1107,1,Cold Chainlink Flail
1108,1,Poison Chainlink Flail
1109,1,Blood Chainlink Flail
1110,1,Occult Chainlink Flail
1111,1,Battle Axe
1112,1,Heavy Battle Axe
1113,1,Keen Battle Axe
1114,1,Quality Battle Axe
1115,1,Fire Battle Axe
1116,1,Flame Art Battle Axe
1117,1,Lightning Battle Axe
1118,1,Sacred Battle Axe
1119,1,Magic Battle Axe
1120,1,Cold Battle Axe
1121,1,Poison Battle Axe
1122,1,Blood Battle Axe
1123,1,Occult Battle Axe
1124,1,Forked Hatchet
1125,1,Heavy Forked Hatchet
1126,1,Keen Forked Hatchet
1127,1,Quality Forked Hatchet
1128,1,Fire Forked Hatchet
1129,1,Flame Art Forked Hatchet
1130,1,Lightning Forked Hatchet
1131,1,Sacred Forked Hatchet
1132,1,Magic Forked Hatchet
1133,1,Cold Forked Hatchet
1134,1,Poison Forked Hatchet
1135,1,Blood Forked Hatchet
1136,1,Occult Forked Hatchet
1137,1,Hand Axe
1138,1,Heavy Hand Axe
1139,1,Keen Hand Axe
1140,1,Quality Hand Axe
1141,1,Fire Hand Axe
1142,1,Flame Art Hand Axe
1143,1,Lightning Hand Axe
1144,1,Sacred Hand Axe
1145,1,Magic Hand Axe
1146,1,Cold Hand Axe
1147,1,Poison Hand Axe
1148,1,Blood Hand Axe
1149,1,Occult Hand Axe
1150,1,Jawbone Axe
1151,1,Heavy Jawbone Axe
1152,1,Keen Jawbone Axe
1153,1,Quality Jawbone Axe
1154,1,Fire Jawbone Axe
1155,1,Flame Art Jawbone Axe
1156,1,Lightning Jawbone Axe
1157,1,Sacred Jawbone Axe
1158,1,Magic Jawbone Axe
1159,1,Cold Jawbone Axe
1160,1,Poison Jawbone Axe
1161,1,Blood Jawbone Axe
1162,1,Occult Jawbone Axe
1163,1,Iron Cleaver
1164,1,Heavy Iron Cleaver
1165,1,Keen Iron Cleaver
1166,1,Quality Iron Cleaver
1167,1,Fire Iron Cleaver
1168,1,Flame Art Iron Cleaver
1169,1,Lightning Iron Cleaver
1170,1,Sacred Iron Cleaver
1171,1,Magic Iron Cleaver
1172,1,Cold Iron Cleaver
1173,1,Poison Iron Cleaver
1174,1,Blood Iron Cleaver
1175,1,Occult Iron Cleaver
1176,1,Ripple Blade
1177,1,Celebrant's Cleaver
1178,1,Celebrant's Heavy Cleaver
1179,1,Celebrant's Keen Cleaver
1180,1,Celebrant's Quality Cleaver
1181,1,Celebrant's Fire Cleaver
1182,1,Celebrant's Flame Art Cleaver
1183,1,Celebrant's Lightning Cleaver
1184,1,Celebrant's Sacred Cleaver
1185,1,Celebrant's Magic Cleaver
1186,1,Celebrant's Cold Cleaver
1187,1,Celebrant's Poison Cleaver
1188,1,Celebrant's Blood Cleaver
1189,1,Celebrant's Occult Cleaver
1190,1,Icerind Hatchet
1191,1,Highland Axe
1192,1,Heavy Highland Axe
1193,1,Keen Highland Axe
1194,1,Quality Highland Axe
1195,1,Fire Highland Axe
1196,1,Flame Art Highland Axe
1197,1,Lightning Highland Axe
1198,1,Sacred Highland Axe
1199,1,Magic Highland Axe
1200,1,Cold Highland Axe
1201,1,Poison Highland Axe
1202,1,Bloody Highland Axe
1203,1,Occult Highland Axe
1204,1,Sacrificial Axe
1205,1,Heavy Sacrificial Axe
1206,1,Keen Sacrificial Axe
1207,1,Quality Sacrificial Axe
1208,1,Fire Sacrificial Axe
1209,1,Flame Art Sacrificial Axe
1210,1,Lightning Sacrificial Axe
1211,1,Sacred Sacrificial Axe
1212,1,Magic Sacrificial Axe
1213,1,Cold Sacrificial Axe
1214,1,Poison Sacrificial Axe
1215,1,Blood Sacrificial Axe
1216,1,Occult Sacrificial Axe
1217,1,Rosus' Axe
1218,1,Stormhawk Axe
1219,1,Greataxe
1220,1,Heavy Greataxe
1221,1,Keen Greataxe
1222,1,Quality Greataxe
1223,1,Fire Greataxe
1224,1,Flame Art Greataxe
1225,1,Lightning Greataxe
1226,1,Sacred Greataxe
1227,1,Magic Greataxe
1228,1,Cold Greataxe
1229,1,Poison Greataxe
1230,1,Blood Greataxe
1231,1,Occult Greataxe
1232,1,Warped Axe
1233,1,Heavy Warped Axe
1234,1,Keen Warped Axe
1235,1,Quality Warped Axe
1236,1,Fire Warped Axe
1237,1,Flame Art Warped Axe
1238,1,Lightning Warped Axe
1239,1,Sacred Warped Axe
1240,1,Magic Warped Axe
1241,1,Cold Warped Axe
1242,1,Poison Warped Axe
1243,1,Blood Warped Axe
1244,1,Occult Warped Axe
1245,1,Great Omenkiller Cleaver
1246,1,Heavy Great Omenkiller Cleaver
1247,1,Keen Great Omenkiller Cleaver
1248,1,Quality Great Omenkiller Cleaver
1249,1,Fire Great Omenkiller Cleaver
1250,1,Flame Art Great Omenkiller Cleaver
1251,1,Lightning Great Omenkiller Cleaver
1252,1,Sacred Great Omenkiller Cleaver
1253,1,Magic Great Omenkiller Cleaver
1254,1,Cold Great Omenkiller Cleaver
1255,1,Poison Great Omenkiller Cleaver
1256,1,Blood Great Omenkiller Cleaver
1257,1,Occult Great Omenkiller Cleaver
1258,1,Crescent Moon Axe
1259,1,Heavy Crescent Moon Axe
1260,1,Keen Crescent Moon Axe
1261,1,Quality Crescent Moon Axe
1262,1,Fire Crescent Moon Axe
1263,1,Flame Art Crescent Moon Axe
1264,1,Lightning Crescent Moon Axe
1265,1,Sacred Crescent Moon Axe
1266,1,Magic Crescent Moon Axe
1267,1,Cold Crescent Moon Axe
1268,1,Poison Crescent Moon Axe
1269,1,Blood Crescent Moon Axe
1270,1,Occult Crescent Moon Axe
1271,1,Axe of Godrick
1272,1,Longhaft Axe
1273,1,Heavy Longhaft Axe
1274,1,Keen Longhaft Axe
1275,1,Quality Longhaft Axe
1276,1,Fire Longhaft Axe
1277,1,Flame Art Longhaft Axe
1278,1,Lightning Longhaft Axe
1279,1,Sacred Longhaft Axe
1280,1,Magic Longhaft Axe
1281,1,Cold Longhaft Axe
1282,1,Poison Longhaft Axe
1283,1,Blood Longhaft Axe
1284,1,Occult Longhaft Axe
1285,1,Rusted Anchor
1286,1,Heavy Rusted Anchor
1287,1,Keen Rusted Anchor
1288,1,Quality Rusted Anchor
1289,1,Fire Rusted Anchor
1290,1,Flame Art Rusted Anchor
1291,1,Lightning Rusted Anchor
1292,1,Sacred Rusted Anchor
1293,1,Magic Rusted Anchor
1294,1,Cold Rusted Anchor
1295,1,Poison Rusted Anchor
1296,1,Blood Rusted Anchor
1297,1,Occult Rusted Anchor
1298,1,Executioner's Greataxe
1299,1,Executioner's Heavy Greataxe
1300,1,Executioner's Keen Greataxe
1301,1,Executioner's Quality Greataxe
1302,1,Executioner's Fire Greataxe
1303,1,Executioner's Flame Art Greataxe
1304,1,Executioner's Lightning Greataxe
1305,1,Executioner's Sacred Greataxe
1306,1,Executioner's Magic Greataxe
1307,1,Executioner's Cold Greataxe
1308,1,Executioner's Poison Greataxe
1309,1,Executioner's Blood Greataxe
1310,1,Executioner's Occult Greataxe
1311,1,Winged Greathorn
1312,1,Butchering Knife
1313,1,Heavy Butchering Knife
1314,1,Keen Butchering Knife
1315,1,Quality Butchering Knife
1316,1,Fire Butchering Knife
1317,1,Flame Art Butchering Knife
1318,1,Lightning Butchering Knife
1319,1,Sacred Butchering Knife
1320,1,Magic Butchering Knife
1321,1,Cold Butchering Knife
1322,1,Poison Butchering Knife
1323,1,Blood Butchering Knife
1324,1,Occult Butchering Knife
1325,1,Gargoyle's Great Axe
1326,1,Gargoyle's Heavy Great Axe
1327,1,Gargoyle's Keen Great Axe
1328,1,Gargoyle's Quality Great Axe
1329,1,Gargoyle's Fire Great Axe
1330,1,Gargoyle's Flame Art Great Axe
1331,1,Gargoyle's Lightning Great Axe
1332,1,Gargoyle's Sacred Great Axe
1333,1,Gargoyle's Magic Great Axe
1334,1,Gargoyle's Cold Great Axe
1335,1,Gargoyle's Poison Great Axe
1336,1,Gargoyle's Blood Great Axe
1337,1,Gargoyle's Occult Great Axe
1338,1,Gargoyle's Black Axe
1339,1,Short Spear
1340,1,Heavy Short Spear
1341,1,Keen Short Spear
1342,1,Quality Short Spear
1343,1,Fire Short Spear
1344,1,Flame Art Short Spear
1345,1,Lightning Short Spear
1346,1,Sacred Short Spear
1347,1,Magic Short Spear
1348,1,Cold Short Spear
1349,1,Poison Short Spear
1350,1,Blood Short Spear
1351,1,Occult Short Spear
1352,1,Spear
1353,1,Heavy Spear
1354,1,Keen Spear
1355,1,Quality Spear
1356,1,Fire Spear
1357,1,Flame Art Spear
1358,1,Lightning Spear
1359,1,Sacred Spear
1360,1,Magic Spear
1361,1,Cold Spear
1362,1,Poison Spear
1363,1,Bloody Spear
1364,1,Occult Spear
1365,1,Crystal Spear
1366,1,Clayman's Harpoon
1367,1,Clayman's Heavy Harpoon
1368,1,Clayman's Keen Harpoon
1369,1,Clayman's Quality Harpoon
1370,1,Clayman's Fire Harpoon
1371,1,Clayman's Flame Art Harpoon
1372,1,Clayman's Lightning Harpoon
1373,1,Clayman's Sacred Harpoon
1374,1,Clayman's Magic Harpoon
1375,1,Clayman's Cold Harpoon
1376,1,Clayman's Poison Harpoon
1377,1,Clayman's Blood Harpoon
1378,1,Clayman's Occult Harpoon
1379,1,Cleanrot Spear
1380,1,Partisan
1381,1,Heavy Partisan
1382,1,Keen Partisan
1383,1,Quality Partisan
1384,1,Fire Partisan
1385,1,Flame Art Partisan
1386,1,Lightning Partisan
1387,1,Sacred Partisan
1388,1,Magic Partisan
1389,1,Cold Partisan
1390,1,Poison Partisan
1391,1,Blood Partisan
1392,1,Occult Partisan
1393,1,Celebrant's Rib-Rake
1394,1,Celebrant's Heavy Rib-Rake
1395,1,Celebrant's Keen Rib-Rake
1396,1,Celebrant's Quality Rib-Rake
1397,1,Celebrant's Fire Rib-Rake
1398,1,Celebrant's Flame Art Rib-Rake
1399,1,Celebrant's Lightning Rib-Rake
1400,1,Celebrant's Sacred Rib-Rake
1401,1,Celebrant's Magic Rib-Rake
1402,1,Celebrant's Cold Rib-Rake
1403,1,Celebrant's Poison Rib-Rake
1404,1,Celebrant's Blood Rib-Rake
1405,1,Celebrant's Occult Rib-Rake
1406,1,Pike
1407,1,Heavy Pike
1408,1,Keen Pike
1409,1,Quality Pike
1410,1,Fire Pike
1411,1,Flame Art Pike
1412,1,Lightning Pike
1413,1,Sacred Pike
1414,1,Magic Pike
1415,1,Cold Pike
1416,1,Poison Pike
1417,1,Blood Pike
1418,1,Occult Pike
1419,1,Torchpole
1420,1,Bolt of Gransax
1421,1,Cross-Naginata
1422,1,Heavy Cross-Naginata
1423,1,Keen Cross-Naginata
1424,1,Quality Cross-Naginata
1425,1,Fire Cross-Naginata
1426,1,Flame Art Cross-Naginata
1427,1,Lightning Cross-Naginata
1428,1,Sacred Cross-Naginata
1429,1,Magic Cross-Naginata
1430,1,Cold Cross-Naginata
1431,1,Poison Cross-Naginata
1432,1,Blood Cross-Naginata
1433,1,Occult Cross-Naginata
1434,1,Death Ritual Spear
1435,1,Inquisitor's Girandole
1436,1,Spiked Spear
1437,1,Heavy Spiked Spear
1438,1,Keen Spiked Spear
1439,1,Quality Spiked Spear
1440,1,Fire Spiked Spear
1441,1,Flame Art Spiked Spear
1442,1,Lightning Spiked Spear
1443,1,Sacred Spiked Spear
1444,1,Magic Spiked Spear
1445,1,Cold Spiked Spear
1446,1,Poison Spiked Spear
1447,1,Blood Spiked Spear
1448,1,Occult Spiked Spear
1449,1,Iron Spear
1450,1,Heavy Iron Spear
1451,1,Keen Iron Spear
1452,1,Quality Iron Spear
1453,1,Fire Iron Spear
1454,1,Flame Art Iron Spear
1455,1,Lightning Iron Spear
1456,1,Sacred Iron Spear
1457,1,Magic Iron Spear
1458,1,Cold Iron Spear
1459,1,Poison Iron Spear
1460,1,Blood Iron Spear
1461,1,Occult Iron Spear
1462,1,Rotten Crystal Spear
1463,1,Mohgwyn's Sacred Spear
1464,1,Siluria's Tree
1465,1,Serpent-Hunter
1466,1,Vyke's War Spear
1467,1,Lance
1468,1,Heavy Lance
1469,1,Keen Lance
1470,1,Quality Lance
1471,1,Fire Lance
1472,1,Flame Art Lance
1473,1,Lightning Lance
1474,1,Sacred Lance
1475,1,Magic Lance
1476,1,Cold Lance
1477,1,Poison Lance
1478,1,Bloody Lance
1479,1,Occult Lance
1480,1,Treespear
1481,1,Halberd
1482,1,Heavy Halberd
1483,1,Keen Halberd
1484,1,Quality Halberd
1485,1,Fire Halberd
1486,1,Flame Art Halberd
1487,1,Lightning Halberd
1488,1,Sacred Halberd
1489,1,Magic Halberd
1490,1,Cold Halberd
1491,1,Poison Halberd
1492,1,Blood Halberd
1493,1,Occult Halberd
1494,1,Pest's Glaive
1495,1,Pest's Heavy Glaive
1496,1,Pest's Keen Glaive
1497,1,Pest's Quality Glaive
1498,1,Pest's Fire Glaive
1499,1,Pest's Flame Art Glaive
1500,1,Pest's Lightning Glaive
1501,1,Pest's Sacred Glaive
1502,1,Pest's Magic Glaive
1503,1,Pest's Cold Glaive
1504,1,Pest's Poison Glaive
1505,1,Pest's Blood Glaive
1506,1,Pest's Occult Glaive
1507,1,Lucerne
1508,1,Heavy Lucerne
1509,1,Keen Lucerne
1510,1,Quality Lucerne
1511,1,Fire Lucerne
1512,1,Flame Art Lucerne
1513,1,Lightning Lucerne
1514,1,Sacred Lucerne
1515,1,Magic Lucerne
1516,1,Cold Lucerne
1517,1,Poison Lucerne
1518,1,Blood Lucerne
1519,1,Occult Lucerne
1520,1,Banished Knight's Halberd
1521,1,Banished Knight's Heavy Halberd
1522,1,Banished Knight's Keen Halberd
1523,1,Banished Knight's Quality Halberd
1524,1,Banished Knight's Fire Halberd
1525,1,Banished Knight's Flame Art Halberd
1526,1,Banished Knight's Lightning Halberd
1527,1,Banished Knight's Sacred Halberd
1528,1,Banished Knight's Magic Halberd
1529,1,Banished Knight's Cold Halberd
1530,1,Banished Knight's Poison Halberd
1531,1,Banished Knight's Blood Halberd
1532,1,Banished Knight's Occult Halberd
1533,1,Commander's Standard
1534,1,Nightrider Glaive
1535,1,Heavy Nightrider Glaive
1536,1,Keen Nightrider Glaive
1537,1,Quality Nightrider Glaive
1538,1,Fire Nightrider Glaive
1539,1,Flame Art Nightrider Glaive
1540,1,Lightning Nightrider Glaive
1541,1,Sacred Nightrider Glaive
1542,1,Magic Nightrider Glaive
1543,1,Cold Nightrider Glaive
1544,1,Poison Nightrider Glaive
1545,1,Blood Nightrider Glaive
1546,1,Occult Nightrider Glaive
1547,1,Ripple Crescent Halberd
1548,1,Vulgar Militia Saw
1549,1,Heavy Vulgar Militia Saw
1550,1,Keen Vulgar Militia Saw
1551,1,Quality Vulgar Militia Saw
1552,1,Fire Vulgar Militia Saw
1553,1,Flame Art Vulgar Militia Saw
1554,1,Lightning Vulgar Militia Saw
1555,1,Sacred Vulgar Militia Saw
1556,1,Magic Vulgar Militia Saw
1557,1,Cold Vulgar Militia Saw
1558,1,Poison Vulgar Militia Saw
1559,1,Blood Vulgar Militia Saw
1560,1,Occult Vulgar Militia Saw
1561,1,Golden Halberd
1562,1,Glaive
1563,1,Heavy Glaive
1564,1,Keen Glaive
1565,1,Quality Glaive
1566,1,Fire Glaive
1567,1,Flame Art Glaive
1568,1,Lightning Glaive
1569,1,Sacred Glaive
1570,1,Magic Glaive
1571,1,Cold Glaive
1572,1,Poison Glaive
1573,1,Blood Glaive
1574,1,Occult Glaive
1575,1,Loretta's War Sickle
1576,1,Guardian's Swordspear
1577,1,Guardian's Heavy Swordspear
1578,1,Guardian's Keen Swordspear
1579,1,Guardian's Quality Swordspear
1580,1,Guardian's Fire Swordspear
1581,1,Guardian's Flame Art Swordspear
1582,1,Guardian's Lightning Swordspear
1583,1,Guardian's Sacred Swordspear
1584,1,Guardian's Magic Swordspear
1585,1,Guardian's Cold Swordspear
1586,1,Guardian's Poison Swordspear
1587,1,Guardian's Blood Swordspear
1588,1,Guardian's Occult Swordspear
1589,1,Vulgar Militia Shotel
1590,1,Heavy Vulgar Militia Shotel
1591,1,Keen Vulgar Militia Shotel
1592,1,Quality Vulgar Militia Shotel
1593,1,Fire Vulgar Militia Shotel
1594,1,Flame Art Vulgar Militia Shotel
1595,1,Lightning Vulgar Militia Shotel
1596,1,Sacred Vulgar Militia Shotel
1597,1,Magic Vulgar Militia Shotel
1598,1,Cold Vulgar Militia Shotel
1599,1,Poison Vulgar Militia Shotel
1600,1,Blood Vulgar Militia Shotel
1601,1,Occult Vulgar Militia Shotel
1602,1,Dragon Halberd
1603,1,Gargoyle's Halberd
1604,1,Gargoyle's Heavy Halberd
1605,1,Gargoyle's Keen Halberd
1606,1,Gargoyle's Quality Halberd
1607,1,Gargoyle's Fire Halberd
1608,1,Gargoyle's Flame Art Halberd
1609,1,Gargoyle's Lightning Halberd
1610,1,Gargoyle's Sacred Halberd
1611,1,Gargoyle's Magic Halberd
1612,1,Gargoyle's Cold Halberd
1613,1,Gargoyle's Poison Halberd
1614,1,Gargoyle's Blood Halberd
1615,1,Gargoyle's Occult Halberd
1616,1,Gargoyle's Black Halberd
1617,1,Scythe
1618,1,Heavy Scythe
1619,1,Keen Scythe
1620,1,Quality Scythe
1621,1,Fire Scythe
1622,1,Flame Art Scythe
1623,1,Lightning Scythe
1624,1,Sacred Scythe
1625,1,Magic Scythe
1626,1,Cold Scythe
1627,1,Poison Scythe
1628,1,Blood Scythe
1629,1,Occult Scythe
1630,1,Grave Scythe
1631,1,Heavy Grave Scythe
1632,1,Keen Grave Scythe
1633,1,Quality Grave Scythe
1634,1,Fire Grave Scythe
1635,1,Flame Art Grave Scythe
1636,1,Lightning Grave Scythe
1637,1,Sacred Grave Scythe
1638,1,Magic Grave Scythe
1639,1,Cold Grave Scythe
1640,1,Poison Grave Scythe
1641,1,Blood Grave Scythe
1642,1,Occult Grave Scythe
1643,1,Halo Scythe
1644,1,Winged Scythe
1645,1,Whip
1646,1,Heavy Whip
1647,1,Keen Whip
1648,1,Quality Whip
1649,1,Fire Whip
1650,1,Flame Art Whip
1651,1,Lightning Whip
1652,1,Sacred Whip
1653,1,Magic Whip
1654,1,Cold Whip
1655,1,Poison Whip
1656,1,Blood Whip
1657,1,Occult Whip
1658,1,Thorned Whip
1659,1,Heavy Thorned Whip
1660,1,Keen Thorned Whip
1661,1,Quality Thorned Whip
1662,1,Fire Thorned Whip
1663,1,Flame Art Thorned Whip
1664,1,Lightning Thorned Whip
1665,1,Sacred Thorned Whip
1666,1,Magic Thorned Whip
1667,1,Cold Thorned Whip
1668,1,Poison Thorned Whip
1669,1,Blood Thorned Whip
1670,1,Occult Thorned Whip
1671,1,Magma Whip Candlestick
1672,1,Hoslow's Petal Whip
1673,1,Hoslow's Heavy Petal Whip
1674,1,Hoslow's Keen Petal Whip
1675,1,Hoslow's Quality Petal Whip
1676,1,Hoslow's Fire Petal Whip
1677,1,Hoslow's Flame Art Petal Whip
1678,1,Hoslow's Lightning Petal Whip
1679,1,Hoslow's Sacred Petal Whip
1680,1,Hoslow's Magic Petal Whip
1681,1,Hoslow's Cold Petal Whip
1682,1,Hoslow's Poison Petal Whip
1683,1,Hoslow's Blood Petal Whip
1684,1,Hoslow's Occult Petal Whip
1685,1,Giant's Red Braid
1686,1,Urumi
1687,1,Heavy Urumi
1688,1,Keen Urumi
1689,1,Quality Urumi
1690,1,Fire Urumi
1691,1,Flame Art Urumi
1692,1,Lightning Urumi
1693,1,Sacred Urumi
1694,1,Magic Urumi
1695,1,Cold Urumi
1696,1,Poison Urumi
1697,1,Blood Urumi
1698,1,Occult Urumi
1699,1,Caestus
1700,1,Heavy Caestus
1701,1,Keen Caestus
1702,1,Quality Caestus
1703,1,Fire Caestus
1704,1,Flame Art Caestus
1705,1,Lightning Caestus
1706,1,Sacred Caestus
1707,1,Magic Caestus
1708,1,Cold Caestus
1709,1,Poison Caestus
1710,1,Blood Caestus
1711,1,Occult Caestus
1712,1,Spiked Caestus
1713,1,Heavy Spiked Caestus
1714,1,Keen Spiked Caestus
1715,1,Quality Spiked Caestus
1716,1,Fire Spiked Caestus
1717,1,Flame Art Spiked Caestus
1718,1,Lightning Spiked Caestus
1719,1,Sacred Spiked Caestus
1720,1,Magic Spiked Caestus
1721,1,Cold Spiked Caestus
1722,1,Poison Spiked Caestus
1723,1,Blood Spiked Caestus
1724,1,Occult Spiked Caestus
1725,1,Grafted Dragon
1726,1,Iron Ball
1727,1,Heavy Iron Ball
1728,1,Keen Iron Ball
1729,1,Quality Iron Ball
1730,1,Fire Iron Ball
1731,1,Flame Art Iron Ball
1732,1,Lightning Iron Ball
1733,1,Sacred Iron Ball
1734,1,Magic Iron Ball
1735,1,Cold Iron Ball
1736,1,Poison Iron Ball
1737,1,Blood Iron Ball
1738,1,Occult Iron Ball
1739,1,Star Fist
1740,1,Heavy Star Fist
1741,1,Keen Star Fist
1742,1,Quality Star Fist
1743,1,Fire Star Fist
1744,1,Flame Art Star Fist
1745,1,Lightning Star Fist
1746,1,Sacred Star Fist
1747,1,Magic Star Fist
1748,1,Cold Star Fist
1749,1,Poison Star Fist
1750,1,Blood Star Fist
1751,1,Occult Star Fist
1752,1,Katar
1753,1,Heavy Katar
1754,1,Keen Katar
1755,1,Quality Katar
1756,1,Fire Katar
1757,1,Flame Art Katar
1758,1,Lightning Katar
1759,1,Sacred Katar
1760,1,Magic Katar
1761,1,Cold Katar
1762,1,Poison Katar
1763,1,Blood Katar
1764,1,Occult Katar
