id,type_id,info,description,fp_cost,fp_cost_continuous,stamina_cost,slots_used,req_int,req_fai,req_arc,image_url
2856,1,Thrust out belly with gusto to unleash repelling shockwave,"Ancient power of the Godskin Nobles.

Thrust out belly with gusto to produce a shockwave that knocks back nearby foes.
Charging enhances potency, knocking enemies into the air.

Once a sign of the gods' wrath, this incantation became a trophy of the Nobles' god hunt.",20,,28,1,0,26,0,https://eldenring.fanapis.com/images/incantations/17f6962911el0hyo4s02nf0ie24nvc.png
2857,1,Momentarily sparks roaring flame from hand,"Incantation of the Fire Monks.

Momentarily sparks roaring flame from the caster's hand.
Charging enhances potency.

The Giants' Flame still smolders upon the distant northern mountaintop, and the Fire Monks are its guardians.",16,,24,1,0,16,0,https://eldenring.fanapis.com/images/incantations/17f6946750bl0hyo4yckgppsbgjyai.png
2858,1,Alleviates death blight buildup,"One of the incantations of the Golden Order fundamentalists.
Used by hunters of Those Who Live in Death.

Alleviates death blight buildup.

The noble Goldmask lamented what had become of the hunters. How easy it is for learning and learnedness to be reduced to the ravings of fanatics; all the good and the great wanted, in their foolishness, was an absolute evil to contend with.

Does such a notion exist in the fundamentals of Order?",15,,10,1,11,11,0,https://eldenring.fanapis.com/images/incantations/17f68fdec40l0hyo4sbk8kjcr4p6lp.png
2859,1,Enchants right-hand armament with holy damage,"One of the incantations of the Golden Order fundamentalists.
Used by hunters of Those Who Live in Death.

Enchants armament held in the right hand with holy-affinity attacks. This incantation is especially damaging to Those Who Live in Death. Any felled by this incantation cannot be revived.

The role of the hunters is to stamp out defiled reason—all for the perfection of the Golden Order.",22,,10,1,13,13,0,https://eldenring.fanapis.com/images/incantations/17f692fa4d2l0hyo4uc4mjru3qoaee.png
2860,1,Launches countless sticky threads before caster,"Incantation of the servants of rot.

Secretes countless sticky threads, launching them forwards.

A technique of the pale pests who crawl through the lands afflicted by scarlet rot; the abandoned children of the goddess.
""Do you have an interest in rot incantations?""",19,,29,1,0,11,0,https://eldenring.fanapis.com/images/incantations/17f6971f6b6l0hyo69cly6crooe39.png
2861,1,Spews golden breath of Dragonlord Placidusax,"Power gleaned from the remembrance of Dragonlord Placidusax.

Transforms caster into the Dragonlord to spew golden breath from above.
This incantation can be cast while jumping.

These are the dying wails of the Dragonlord who once dwelled eternally beyond time.",62,,75,3,0,36,0,https://eldenring.fanapis.com/images/incantations/17f6958b760l0hyo6c41h81a4ao9ihh.png
2862,1,Enchants right-hand armament with poison,"Incantation of the servants of rot.

Enchants armament held in the right hand with poison.
This incantation can be cast while in motion.

Those who dwell within poison know rot all too well. The death that begets life, that comes to all equally. That is to say: it is the cycle of rebirth put into practice.",15,,10,1,0,10,0,https://eldenring.fanapis.com/images/incantations/17f6922607fl0hyo6c1nfqul6hljpg.png
2863,1,Releases poison mist before caster,"Incantation of the servants of rot.

Releases a poisonous mist before the caster.
This incantation can be cast while in motion.

Those who dwell within poison know rot all too well. The death that begets life, that comes to all equally. That is to say: it is the cycle of rebirth put into practice.",18,,10,1,0,12,0,https://eldenring.fanapis.com/images/incantations/17f695abe1dl0hyo6ddrxsg47tz9j9.png
2864,1,Increases affinity damage negation for self & allies,"A superior incantation of Erdtree Worship.

Increase damage negation for all affinities except physical, for both the caster and nearby allies.
Hold to continue praying and delay activation.

In the beginning, everything was in opposition to the Erdtree. But through countless victories in war, it became the embodiment of Order.",30,,50,1,0,35,0,
2865,1,Creates golden ring of light to attack wide area,"One of the incantations of the Golden Order fundamentalists.
A gift of gratitude to the young Miquella from his father, Radagon.

Produces a golden ring of light and fires it across a wide area.
Charging enhances range.

And yet, the young Miquella abandoned fundamentalism, for it could do nothing to treat Malenia's accursed rot. This was the beginning of unalloyed gold.",21,,37,1,31,31,0,https://eldenring.fanapis.com/images/incantations/17f69215aafl0hyo6fnokhkxl7dq4p.png
2866,1,Produces a shockwave that pushes away foes,"Incantation of the Two Fingers' faithful.

Produces a shockwave that knocks back nearby foes.
Charging increases the size of the shockwave.

Hark, Tarnished! If you truly walk in faith, you must be prepared to reject all else.",9,,24,1,0,12,0,https://eldenring.fanapis.com/images/incantations/17f695dd7d9l0hyo6nbzipolrbtuxg.png
2867,1,Channels dragon to spew scarlet rot breath,"One of the incantations of Dragon Communion.

Transforms caster into a dragon to spew scarlet rot breath.
Charging extends duration.

Those extraordinary individuals who perpetuate Dragon Communion are called the dragon-hearted.",36,4,48,1,0,15,12,https://eldenring.fanapis.com/images/incantations/17f6968b28dl0hyo6loaay43jahfcp.png
2868,1,Creates giant flower that explodes with scarlet rot,"Technique of Malenia, the Goddess of Rot.

Creates a gigantic flower that blooms into an explosion of scarlet rot.

Each time the scarlet flower blooms, Malenia's rot advances. It has bloomed twice already. With the third bloom, she will become a true goddess.",48,,50,3,0,35,0,https://eldenring.fanapis.com/images/incantations/17f6904109al0hyo84mydzpc5usap9.png
2869,1,Sweeps area before caster with black flame,"A black flame incantation of the Godskin Apostles.

Sweeps a wide area before the caster with black flame.
Charging enhances range.

The black flame could once slay gods. But when Maliketh sealed Destined Death, the true power of the black flame was lost.",21,,29,1,0,28,0,https://eldenring.fanapis.com/images/incantations/17f692422c4l0hyo84mlas2e4zch5.png
2870,1,Creates shadow that lures the aggression of foes of human build,"Incantation of the Two Fingers' servants, who once served as the assassins of the Roundtable Hold.

Creates a pale gold shadow before the caster, luring foes of human build and attracting their aggression.
This incantation can be cast while in motion or crouching, and will still affect foes that are already in a combat state.

It is said that those beguiled by the shadow see within it a hated foe.",15,,14,1,0,13,0,https://eldenring.fanapis.com/images/incantations/17f691c3d89l0hyo81xcmf8pooodpu.png
2871,1,Spews magic breath of Glintstone Dragon Smarag from above,"Superior incantation of Dragon Communion.
Channels the power of Smarag, the Glintstone Dragon.

Transforms caster into a dragon to spew magic breath from above.
Charging extends duration. This incantation can be cast while jumping.

Smarag was a devourer of sorcerers, and over time, his body became corrupted by their glintstones.",36,6,60,1,0,23,15,https://eldenring.fanapis.com/images/incantations/17f694d5050l0hyo7rhkcg4j0qaii.png
2872,1,Hurls a boulder before the caster,"Superior incantation taught by Gurranq, the Beast Clergyman.

Hurls a boulder before the caster.
This incantation can be cast repeatedly.

Long ago, Gurranq was a beast of such terrifying ferocity that his former name meant ""Death of the Demigods.""",15,,37,1,0,13,0,https://eldenring.fanapis.com/images/incantations/17f69771088l0hyo7tmllgof77289o.png
2873,1,Incinerates area before caster with stream of fire,"Superior incantation of the Fire Monks.

Creates a stream of fire to burn the area before the caster.
This incantation can be cast while in motion. Hold to maintain the effect.

The Giants' Flame is the flame of ruin, capable of burning the Erdtree. And so, following the War against the Giants, its ruinous blaze was sealed, and guardians were appointed to watch over it.",1,1,2,1,0,9,0,https://eldenring.fanapis.com/images/incantations/17f692aa326l0hyo81f3t0bbkonkwh.png
2874,1,Releases a swarm of bloodflies before caster,"A Blood Oath incantation, shared from the Lord of Blood's power.

Releases a swarm of bloodflies before the caster to assault foes. The vile swarm deals damage and builds up onset of blood loss.
This incantation can be cast while in motion.

The new palace of the Lord of Blood lies in a swamp of festering blood, and these flies are said to spawn from excrement in that land.",14,,24,1,0,11,16,https://eldenring.fanapis.com/images/incantations/17f6925361el0hyo84va1dajld4erh.png
2875,1,Emits burst of yellow flame of frenzy from eyes,"Incantation originating from the maddening Three Fingers.

Causes the yellow flame of frenzy to burst forth from the caster's eyes.
Charging increases the range of the burst.

The flame of frenzy deals damage and causes buildup of madness. This incantation also causes buildup of madness in the caster, and is only effective against Tarnished.",16,,30,1,0,16,0,https://eldenring.fanapis.com/images/incantations/17f69632226l0hyo91iqbjmg4xbw1.png
2876,1,Spews magma breath of Theodorix from above,"Superior incantation of Dragon Communion.
Channels the power of the great wyrm Theodorix.

Transforms caster into a great wyrm to spew a large volume of magma breath.
Allows one follow-up attack.

The name of the ancient troll warrior Theodorix lives on—as a hero of the War against the Giants.",45,,60,1,0,21,14,https://eldenring.fanapis.com/images/incantations/17f69603e55l0hyo92oip6kr38j99r.png
2877,1,Fires three rings of light before the caster,"One of the incantations of the Golden Order fundamentalists.

Produces three rings of light and fires them forwards. The rings of light return to a position close to the caster before disappearing.
This incantation can be cast repeatedly.

A gift from the young Miquella to his father, Radagon.",23,,28,1,23,23,0,https://eldenring.fanapis.com/images/incantations/17f6912a13el0hyo9e5e3yb9u659qs.png
2878,1,Emits violent burst of yellow flame of frenzy from eyes,"Incantation originating from the maddening Three Fingers.

Causes the yellow flame of frenzy to violently burst forth from the caster's eyes.
Hold to continue channeling the flame. This incantation can be used while in motion.

It is the maddening pain and unstoppable tears of those afflicted with the flame of frenzy brought into being.",22,6,40,1,0,31,0,https://eldenring.fanapis.com/images/incantations/17f692da48al0hyo9dril53k44haam.png
2879,1,Heals a small amount of HP,"Incantation of the Two Fingers' faithful.

Heals a small amount of HP.
This incantation can be cast while in motion.

The Two Fingers has high hopes for the Tarnished; that even if they should be wounded, even should they fall, they will continue to fight for their duty.",16,,30,1,0,8,0,https://eldenring.fanapis.com/images/incantations/17f698ccf55l0hyo9juunjo3lodn1n.png
2880,1,Bolsters right-hand armament & body with red lightning,"Incantation of Vyke, knight of the Roundtable Hold.

Summons red lightning to bolster both the caster's body and their armament held in the right hand. Enchants armament with lightning-affinity attacks and increases maximum equipment load. However, lightning damage negation will be reduced.

Of all the knights, Vyke the Dragonspear was the one Lansseax loved the most.",35,,20,1,0,23,0,https://eldenring.fanapis.com/images/incantations/17f694ba1f5l0hyo9j21xk3iv8ws5v.png
2881,1,Sweeps area before caster with stream of fire,"Superior incantation of the Fire Monks.

Creates a spiraling stream of fire that burns the area before the caster.
Charging enhances potency and reach.

Fire beguiles those who gaze into it. And so the guardians of the Flame are also its worshippers.",19,,26,1,0,13,0,https://eldenring.fanapis.com/images/incantations/17f690c2762l0hyo9glzbxuxlwc2dh.png
2882,1,Produces golden shockwave that knocks back foes,"Superior Erdtree Worship incantation.

Produces a golden shockwave that knocks back nearby foes.
Charging increases the size of the shockwave.

This incantation was discovered when the Elden Ring was shattered, and it was feared as a sign of the Erdtree's wrath.",40,,44,1,0,32,0,https://eldenring.fanapis.com/images/incantations/17f693ca95el0hyo9lhohewhkatfd.png
2883,2,Sweeping slash followed by cold blade projectile,"Sorcery of Adula, the Glintstone Dragon.

Conjures a cold magic greatsword, then delivers a sweeping blow that launches a blade-like projectile of frost.
This sorcery can be cast repeatedly.

Adula, a devourer of sorcerers, was bested by Ranni and subsequently swore a knightly oath to her Dark Moon.",22,,22,1,32,0,0,https://eldenring.fanapis.com/images/sorceries/17f69501669l0hykrly1hkzqhsjkgf.png
2884,2,Strikes from behind with projectile fired from distance,"One of the night sorceries of Sellia, Town of Sorcery.

Launches a projectile from a distance removed from the caster, so as to strike the enemy from behind.
This sorcery can be cast repeatedly.

The Sellian sorcerers were assassins, and it is said that they often hunted their fellows.",13,,15,1,23,0,0,https://eldenring.fanapis.com/images/sorceries/17f69548207l0hykrjxtjpw45plt0o.png
2885,2,Summons horde of vengeful spirits that chase down foes,"Sorcery of the servants of Death.

Summons a horde of vengeful spirits that chase down foes. Charging enhances potency.

They are cinders of the ancient death hex, raked from the fires of ghostflame by Deathbirds.",21,,27,1,34,24,0,https://eldenring.fanapis.com/images/sorceries/17f697cbb96l0hykre66weonnfh81y.png
2886,2,Wounds caster to unleash trail of bloodthorns,"An aberrant sorcery discovered by exiled criminals.
Theirs are the sorceries most reviled by the academy.

Wounds the caster with thorns of punishment, sending a trail of bloodthorns running over the ground to impale enemies from below.
This sorcery can be cast repeatedly.

The guilty, their eyes gouged by thorns, lived in eternal darkness. There, they discovered the blood star.",9,,22,1,0,21,0,https://eldenring.fanapis.com/images/sorceries/17f69323f35l0hykrc6d1g3vajyc0n.png
2887,2,Summons thorns from a whorl of own blood,"An aberrant sorcery discovered by exiled criminals.
Theirs are the sorceries most reviled by the academy.

Wounds the caster with thorns of sin, creating a spiral of bloodthorns.
This sorcery can be cast repeatedly, up to three times.

The guilty, their eyes gouged by thorns, lived in eternal darkness. There, they discovered the blood star.",6,,26,1,0,24,0,https://eldenring.fanapis.com/images/sorceries/17f694c4b51l0hykrh5ekspavmcdh.png
2888,2,Lobs an explosive magic projectile in an arc,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Lobs an explosive magic projectile that flies in an arc.
Charging enhances potency.

Drawn from the conspectus of Haima, the adjudicator of the academy, this sorcery employs might as a means to quell conflict.",38,,42,1,25,0,0,https://eldenring.fanapis.com/images/sorceries/17f697763ffl0hykrjb9eqis858fj9.png
2889,2,Performs sweeping slash using magical greatsword,"One of the sorceries of the Carian royal family.

Conjures a magic greatsword and then delivers a sweeping blow.
This sorcery can be cast repeatedly.

Armed with this spell, sorcerers gain the strength of knights, their loyalty sworn to the moon.",12,,22,1,24,0,0,https://eldenring.fanapis.com/images/sorceries/17f698158cbl0hykro1lrfmqwblslj.png
2890,2,Forms a defensive arch of numerous magic glintblades,"One of the sorceries of the Carian royal family.

Creates a defensive arch of numerous magic glintblades overhead, which automatically attack nearby foes.
This sorcery can be used cast while in motion.

An enhanced version of the glintblade sorcery used by enchanted knights.",24,,16,1,34,0,0,https://eldenring.fanapis.com/images/sorceries/17f69526092l0hykrkfqubdcrri5ri.png
2891,2,Impales foes with magical greatsword,"One of the sorceries of the Carian royal family.

Conjures a magic greatsword to impale foes.
Charging lengthens the initial step in.

This sorcery forms a counterpart to Carian Greatsword.
Highly lethal when used against single foes riding alone.",17,,25,1,27,0,0,https://eldenring.fanapis.com/images/sorceries/17f68f67eeal0hyksqja69pmxoh3yh.png
2892,2,Dispels enemy spells and retaliates with glintblades,"One of the sorceries of the Carian royal family.

Swing your staff to dispel incoming sorceries and incantations, using their power to retaliate with glintblades.

This was the Carian royal family's secret means to prepare against the disloyalty of the academy. The moon and stars would one day go their separate ways.",8,,15,1,17,0,0,https://eldenring.fanapis.com/images/sorceries/17f691dc847l0hyksqn4eqkjcj7jls.png
2893,2,Performs swift sweeping slash using magical sword,"One of the sorceries of the Carian royal family.

Conjures a magic sword and delivers a swift sweeping slash. 
This sorcery can be used without delay after performing another action.

Even among the Carian sword sorceries, this is a notably effective technique.",4,,12,1,14,0,0,https://eldenring.fanapis.com/images/sorceries/17f69526839l0hykt29wlkzjaekmfp.png
2894,2,Pulls foes toward caster with gravity projectile volley,"One of the glintstone sorceries that manipulates gravitational forces.

Fires numerous gravitational projectiles. Any foes struck will be pulled toward the caster.
Charging enhances potency.

A gravitational technique mastered by the young Radahn.
""I thank you for your tutelage, for now I can challenge the stars.""",18,,27,1,36,0,0,https://eldenring.fanapis.com/images/sorceries/17f6935c00al0hykt61d5dex7ibki.png
2895,2,Fires a great magic comet,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires a great magical comet.
This sorcery can be cast repeatedly and while in motion. Charging enhances potency.

The greatest of the Karolos Conspectus's sorceries, that only a very few sorcerers have ever mastered.",24,,31,1,52,0,0,https://eldenring.fanapis.com/images/sorceries/17f69173b9bl0hyktcuppfyv71lx3.png
2896,2,Fires a tremendous comet within a starry torrent,"Legendary sorcery devised by Azur, primeval sorcerer.

Fires a tremendous comet in a torrent akin to the distant starry expanse, the place said to be the origin of glintstone.
Hold to continue releasing the sorcery's power.

When Azur glimpsed into the primeval current, he saw darkness. He was left both bewitched and fearful of the abyss.",40,10,34,3,60,0,0,https://eldenring.fanapis.com/images/sorceries/17f69383db4l0hykt8reipbquz8e6t.png
2897,2,Fires a volley of glintstone crystal shards,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires a volley of glintstone crystal shards.
Charging increases potency.

A sorcery of the Crystal Cadre, a group of sorcerers who pursue the wisdom of stone—the secrets locked in the faint cogitation of the Crystalians.",14,2,26,1,23,0,0,https://eldenring.fanapis.com/images/sorceries/17f697a3cebl0hykt5z1wd5xboo99x.png
2898,2,Fires a burst of glintstone crystal shards,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires a burst of glintstone crystal shards.
This sorcery can be cast repeatedly and while in motion. Charging increases potency.

A sorcery of the Crystal Cadre, a group of sorcerers who pursued the wisdom of stone—the secrets locked in the faint cogitation of the Crystalians.",14,,9,1,18,0,0,https://eldenring.fanapis.com/images/sorceries/17f69246033l0hykt9k2ifr73lab5s.png
2899,2,Scours area with violent rain of crystal shards,"Sorcery of the mysterious Crystalians.

Creates a mass of crystal, then shatters it to scour a wide area with a violent rain of crystal shards.

This sorcery is used by high-ranking adepts among the Crystalians. Some also call this sorcery ""the Crystal Sun.""",34,,26,1,41,0,0,https://eldenring.fanapis.com/images/sorceries/17f69346f84l0hykudkkqg6v1lwpk.png
2900,2,Creates crystal mass that fires stream of crystal shards,"Sorcery of the mysterious Crystalians.

Creates a mass of crystal, then fires off shards in rapid succession.
Hold to continue firing shards.

The wrath of the Crystalians encapsulated in sorcery. Each shard is of substantial size, making even a stray blow capable of inflicting a severe wound.",20,5,30,1,47,0,0,https://eldenring.fanapis.com/images/sorceries/17f68f97095l0hykuc91iv4akp5w4i.png
2901,2,Creates dark space that draws in spells,"Forbidden sorcery of Sellia, Town of Sorcery.

Creates a space of darkness that draws in sorceries and incantations.
This sorcery can be cast while in motion.

Originally a lost sorcery of the Eternal City; the despair that brought about its ruin made manifest.",25,,15,1,35,0,0,https://eldenring.fanapis.com/images/sorceries/17f696b6eael0hykuqvnuxlujdx0r9.png
2902,2,Causes ghostflame explosion that burns wide area,"Sorcery of the servants of Death.

Strike the ground with the staff, triggering an explosion of ghostflame that burns the surrounding area.

In the time when there was no Erdtree, death was burned in ghostflame. Deathbirds were the keepers of that fire.",29,,45,1,42,30,0,https://eldenring.fanapis.com/images/sorceries/17f6989bf92l0hykv0ugfsrr1nuyy6.png
2903,2,Releases a mist of death before caster,"Sorcery of Fia, the Deathbed Companion.

Creates a deathly mist before the caster, which inflicts Death blight upon those who enter.
This sorcery can be cast while in motion. Charging enhances range of the mist.

This sorcery was developed to oppose the Roundtable Hold, and is effective only against the Tarnished.",25,,13,1,23,18,0,https://eldenring.fanapis.com/images/sorceries/17f69402fafl0hykuks706v0mkdjbd.png
2904,2,Releases a downpour of star rain for a while,"The eldest primeval sorcery, said to have been discovered by an ancient astrologer. A sorcery of legendary status.

Summons a dark cloud of stars overhead. Shortly after, the cloud will release a violent deluge of star rain. This sorcery can be cast while in motion. Charging increases potency.

Thought to be the founding glintstone sorcery. The glimpse of the primeval current that the astrologer saw became real, and the stars' amber rained down on this land.",27,,31,2,52,0,0,https://eldenring.fanapis.com/images/sorceries/17f69206fd7l0hykuyci822nhe618p.png
2905,2,Releases cold mist before caster,"Sorcery said to have been used by the old snow witch.

Releases a cold mist before the caster.
This sorcery can be cast while in motion. Charging enhances range of the mist.

The snowy crone taught the young Ranni to fear the dark moon as she imparted her cold sorcery.",20,,13,1,21,0,0,https://eldenring.fanapis.com/images/sorceries/17f698eaeabl0hykv0y1tsef3d740n.png
2906,2,Enchants right-hand armament with frost,"Sorcery said to have been used by the old snow witch.

Enchants armament held in the right hand with frost.
This sorcery can be cast while in motion.

The snowy crone taught the young Ranni to fear the dark moon as she imparted her cold sorcery.",20,,10,1,15,0,0,https://eldenring.fanapis.com/images/sorceries/17f698816aal0hykuwweto12afmr3.png
2907,2,Attacks using a magic greathammer,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Creates a magical greathammer and slams it down.
Allows one follow-up attack.

Drawn from the scholarly conspectus of Haima, the adjudicator of the academy, this sorcery employs might as a means to quell conflict.",22,,38,1,25,0,0,https://eldenring.fanapis.com/images/sorceries/17f697a11c6l0hykw8gs7a4bj2bzi.png
2908,2,Covers area with surge of magma from the earth,"One of the sorceries developed from the magma of Mt. Gelmir.

Conjures a surge of magma from the earth, covering the area.
Charging extends the surge of magma.

This sorcery is held to represent the fury of the volcano, but the arrogance of attempting to harness it is solely that of men and serpents.",16,3,38,1,28,15,0,https://eldenring.fanapis.com/images/sorceries/17f6970b6del0hykw6jbvxlnultl.png
2909,2,Forms a defensive arch of magic glintblades,"One of the sorceries of the Carian royal family.

Creates a defensive arch of magic glintblades overhead, which automatically attack nearby foes.
This sorcery can be cast while in motion.

Bestowed upon the enchanted Carian knights, who combined this art with their swordsmanship to maintain pressure upon their foes, striking in waves of steel and sorcery.",18,,12,1,22,0,0,https://eldenring.fanapis.com/images/sorceries/17f694aa956l0hykwnt8t2s7k2ohg8.png
2910,2,Fires a horizontally-widening magic arc,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires a horizontal arc of magic that spreads outward.
This sorcery can be cast repeatedly and while in motion.

Granted to sorcerers who depart from the academy to embark on journeys, in order to fend off large groups of would-be adversaries. Fools often roam in packs.",9,,18,1,13,0,0,https://eldenring.fanapis.com/images/sorceries/17f6923b831l0hykweqyar0a2aerzn.png
2911,2,Fires a magic comet with a trailing tail,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires a magical comet with a trailing tail.
This sorcery can be cast repeatedly and while in motion. Charging enhances potency.

A sorcery of the Karolos Conspectus, the most venerable of the academy.",17,,28,1,36,0,0,https://eldenring.fanapis.com/images/sorceries/17f6933356el0hykwkb5c4f5eue05g.png
2912,2,Fires mass of cold magic from glintstone,"Sorcery said to have been used by the old snow witch.

The glintstone serves as a conduit, launching a mass of cold magic.
This sorcery can be cast repeatedly and while in motion.

The snowy crone taught the young Ranni to fear the dark moon as she imparted her cold sorcery.",12,,26,1,15,0,0,https://eldenring.fanapis.com/images/sorceries/17f6964e156l0hykwlsm0jw2254jkf.png
2913,2,Fires magic projectiles from glintstone,"The most basic glintstone sorcery of the Academy of Raya Lucaria.

The glintstone serves as a conduit, launching magical projectiles at foes.
This sorcery can be cast repeatedly and while in motion.

This is a universal first step on the journey to true knowledge of sorcery.",7,,20,1,10,0,0,https://eldenring.fanapis.com/images/sorceries/17f692eb5c4l0hykwkentckpz3y24a.png
2914,2,Fires three shooting stars that pursue foes,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires three magic shooting stars that pursue the target.
This sorcery can be cast while in motion. Charging enhances potency.

A sorcery of the Olivinus Conspectus, which attracts sorcerers from Sellia, Town of Sorcery.",12,,21,1,12,0,0,https://eldenring.fanapis.com/images/sorceries/17f6944ddfel0hykwkrvbsv9aa4yv.png
2915,2,Pulls foes toward caster with gravity projectile,"One of the glintstone sorceries that manipulates gravitational forces.

Fires a projectile of condensed gravitational force. Those struck by it will be pulled toward the caster.
Charging enhances potency.

A gravitational technique studied by the young Radahn. His master was an Alabaster Lord with skin of stone.",12,,20,1,17,0,0,https://eldenring.fanapis.com/images/sorceries/17f68fa1c72l0hykxlbrlhvbrbbyqn.png
2916,2,Fires larger magic projectiles from glintstone,"One of the glintstone sorceries of the Academy of Raya Lucaria.

The glintstone serves as a conduit, launching large magical projectiles at foes.
This sorcery can be cast repeatedly and while in motion.

Those unworthy of the stone crown typically end their brief journey into sorcery here.",12,,26,1,16,0,0,https://eldenring.fanapis.com/images/sorceries/17f696ff8b3l0hyky03xbsyxdc6ybe.png
2917,2,Launches a large magic bubble,"Sorcery of the claymen who served as priests in the ancient dynasty.

Produces a gigantic magical bubble that drifts towards foes before it naturally ruptures.
Charging increases the delay before the bubble pops.

The claymen search for lost oracles within their bubbles.",16,,27,1,25,0,18,https://eldenring.fanapis.com/images/sorceries/17f695ccb66l0hykyaen5y0w0khkll.png
2918,2,Forms a defensive arch of larger magic glintblades,"One of the sorceries of the Carian royal family.

Creates a defensive arch of larger magic glintblades overhead, which automatically attack nearby foes.

Used by the enchanted troll knights.
They were the comrades of the young Rennala, bound by oath.",30,,20,1,29,0,0,https://eldenring.fanapis.com/images/sorceries/17f69580940l0hyky9z5ebz67i2kvd.png
2919,2,Fires great arrow from a magic greatbow,"Sorcery used by Royal Knight Loretta.

Creates a magic greatbow and fires a great arrow.
Charging enhances potency. Hold to keep the great arrow nocked.

It is said that the bow was Loretta's favored weapon.",24,,30,1,26,0,0,https://eldenring.fanapis.com/images/sorceries/17f6921c90fl0hykycr9xzxlra3r57.png
2920,2,Fires four great arrows from magic greatbow at once,"Sorcery used by Loretta, Knight of the Haligtree.

Creates a magic greatbow and fires four great arrows simultaneously.
Charging enhances potency. Hold to keep the great arrows nocked.

Developed by Loretta after her long, bloody journey to seek out a place where the Albinaurics could live in peace.",39,,33,1,46,0,0,https://eldenring.fanapis.com/images/sorceries/17f696d8893l0hykyj6qhbawvh09t.png
2921,2,Alleviates buildup of sleep and madness,"One of the sorceries of the Carian royal family.

Alleviates buildup of sleep and madness.
This sorcery can be cast while in motion.

The Carian knights never waver.",10,,10,1,17,0,0,https://eldenring.fanapis.com/images/sorceries/17f6916d3a1l0hyky82ck5l071k7zt.png
2922,2,Summon a magic mass that sprays projectiles over area,"One of the sorceries of the Carian royal family.

Summons a mass of magic that fires projectiles over a wide area.
This sorcery can be cast while in motion. Charging extends duration.

Said to have been taught by the Crystalians to mark the swearing of the old concord.",18,,17,1,15,0,0,https://eldenring.fanapis.com/images/sorceries/17f69330670l0hykywaqrpmwdbzpyj.png
2923,2,Creates sigil that forms a projectile glintblade after delay,"An old sorcery of the Carian royal family.

Creates a sigil overhead, from which an enemy-seeking glintblade appears after a brief delay.
This sorcery can be used while in motion. Charging increases the delay.

Said to be the prototype of the sword-phalanx sorceries wielded by royal enchanted knights.",12,,22,1,14,0,0,https://eldenring.fanapis.com/images/sorceries/17f69818087l0hykz26ox2vtdp84yq.png
2924,2,Fires lump of magma that explodes on contact,"One of the sorceries developed from the magma of Mt. Gelmir.

Fires a lump of magma that explodes on contact.
Charging enhances potency.

After discovering the ancient hexes of Gelmir, Rykard, son of Queen Rennala, brought them back into practical use as new forms of sorcery.",16,,21,1,19,10,0,https://eldenring.fanapis.com/images/sorceries/17f6985da4cl0hykzwl2ly1lk18kxg.png
2925,2,Calls small meteorites down from the sky,"One of the glintstone sorceries that manipulates gravitational forces.

Summons a void that emits a rain of small meteorites.
Hold to continue the effect.

This sorcery originates from the Onyx Lords, who had skin of stone, and were called lords in reverential fear of their destructive power.",30,10,35,1,30,0,0,https://eldenring.fanapis.com/images/sorceries/17f6979d7f4l0hyl01q26suhho4xsd.png
2926,2,Calls a hail of small meteorites from the void,"One of the glintstone sorceries that manipulates gravitational forces.

Summons a void that emits a hail of meteorites.
Hold to continue the effect.

A manifestation of the power with which Astel leveled the Eternal City.",60,12,40,2,55,0,0,https://eldenring.fanapis.com/images/sorceries/17f68fe64del0hyl068olsfxrrts7.png
2927,2,Fires semi-invisible magic comet,"One of the night sorceries of Sellia, Town of Sorcery.

Fires a semi-invisible magic comet.
This sorcery can be cast repeatedly and while in motion. Charging enhances potency.

The Sellian sorcerers were assassins, and it is said that they often hunted their fellows.",21,,30,1,38,0,0,https://eldenring.fanapis.com/images/sorceries/17f69763b5dl0hyl03j39aq843i4li.png
2928,2,Releases life-sapping silver mist before caster,"One of the night sorceries of Sellia, Town of Sorcery.

Releases a life-sapping silver mist before the caster, dealing damage to all caught within, including the caster.
This sorcery can be cast while in motion.

Below Sellia, the Eternal City of Nokron sleeps. This sorcery originates from the maidens of that place.",20,,20,1,14,0,0,https://eldenring.fanapis.com/images/sorceries/17f690350b7l0hyl0i9t31pb2ahyzj.png
2929,2,Swiftly fires semi-invisible magic projectile,"One of the night sorceries of Sellia, Town of Sorcery.

Swiftly fires a semi-invisible projectile.
This sorcery can be used without delay after performing another action.

The Sellian sorcerers were assassins, and it is said that they often hunted their fellows.",7,,9,1,18,0,0,https://eldenring.fanapis.com/images/sorceries/17f69717eddl0hyl0exs9l0a0sdw6s.png
2930,2,Launches several small magic bubbles,"Sorcery of the claymen who served as priests in the ancient dynasty.

Produces several small magical bubbles that drift towards foes before they naturally pop.
Charging increases the delay before the bubbles pop.

The claymen search for lost oracles within their bubbles.",12,,18,1,19,0,15,https://eldenring.fanapis.com/images/sorceries/17f698db556l0hyl0jjihm0vl3xdwh.png
